od,start_latitude,start_longitude,end_latitude,end_longitude,length_km_shortest_path,interv_dist_shortest_path,co2_shortest_path,length_km_best_interv_dist,interv_dist_best_interv_dist,co2_best_interv_dist,best_interv_dist_is_shortest,length_km_best_co2,interv_dist_best_co2,co2_best_co2,best_co2_is_shortest
"(32225835, 18130108)",53.5533651,9.9781603,53.544452,9.9763133,1.5537509999999999,364.2706583333333,0.2240084333333333,1.735706,340.8784916666666,0.23975393333333334,False,1.5537509999999999,364.2706583333333,0.2240084333333333,True
"(16712063, 33324491)",53.5612779,9.9550171,53.5509996,10.0110941,4.368342999999999,928.2825083333332,0.6248259666666667,4.497094,772.1984083333332,0.6078844,False,4.497094,772.1984083333332,0.6078844,False
"(16957989, 9205498077)",53.5457543,9.9538878,53.559178,9.96169,2.023307,427.84365,0.2834057,2.023307,427.84365,0.2834057,True,2.023307,427.84365,0.2834057,True
"(20830194, 370038609)",53.5709287,10.0001261,53.5705531,9.9830854,1.437706,334.3555583333333,0.20527893333333333,1.698576,282.1902,0.22345760000000003,False,1.437706,334.3555583333333,0.20527893333333333,True
"(3144002044, 16334326)",53.5722507,9.9786898,53.569708,9.9843351,0.8407020000000001,137.82729166666667,0.11104520000000001,0.8407020000000001,137.82729166666667,0.11104520000000001,True,0.8407020000000001,137.82729166666667,0.11104520000000001,True
"(20238290, 9942716577)",53.5728112,9.9939788,53.5464338,10.0071734,4.590641000000001,897.5553499999999,0.6372141000000001,4.590641000000001,897.5553499999999,0.6372141000000001,True,4.590641000000001,897.5553499999999,0.6372141000000001,True
"(1983986559, 16334323)",53.5520178,10.0058716,53.5726031,9.9861408,3.018058999999999,495.15714999999994,0.4017225666666666,3.018058999999999,495.15714999999994,0.4017225666666666,True,3.018058999999999,495.15714999999994,0.4017225666666666,True
"(25075681, 17705429)",53.5459564,9.9914168,53.5624928,9.9523469,4.402517,948.486275,0.6265016999999999,4.402517,948.486275,0.6265016999999999,True,4.402517,948.486275,0.6265016999999999,True
"(540212381, 61826942)",53.5489864,9.9871407,53.5552567,9.954469,2.7751680000000003,651.5807166666666,0.4089418000000001,2.7751680000000003,651.5807166666666,0.4089418000000001,True,2.7751680000000003,651.5807166666666,0.4089418000000001,True
"(71088464, 294195924)",53.54649,9.9633169,53.5660741,9.9819916,3.172701,725.4160333333333,0.46035343333333334,3.172701,725.4160333333333,0.46035343333333334,True,3.172701,725.4160333333333,0.46035343333333334,True
"(3144002044, 63611057)",53.5722507,9.9786898,53.5516569,9.9579003,3.2533220000000003,757.7438916666666,0.4741155333333334,3.48801,722.9798666666667,0.49316766666666667,False,3.2533220000000003,757.7438916666666,0.4741155333333334,True
"(203892925, 16738088)",53.548393,10.004645,53.5556796,9.9877672,2.3015689999999998,380.88727499999993,0.30700689999999997,2.3015689999999998,380.88727499999993,0.30700689999999997,True,2.3015689999999998,380.88727499999993,0.30700689999999997,True
"(243886709, 9942716577)",53.5480379,9.9823888,53.5464338,10.0071734,2.3889080000000003,572.0520333333333,0.3502991333333334,2.3889080000000003,572.0520333333333,0.3502991333333334,True,2.3889080000000003,572.0520333333333,0.3502991333333334,True
"(3847471328, 122590918)",53.5401088,9.9963862,53.56196,9.9587941,4.464786,938.1117333333332,0.6314286,4.69675,834.7383083333333,0.6370583333333333,False,4.464786,938.1117333333332,0.6314286,True
